platform,appid,country,currency,initial,final,discount_percent,release_date,type,is_free,genres,categories,ts_collected_utc
steam,1144200,BR,BRL,131.99,131.99,0,"13 Dec, 2023",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud",2025-11-17T05:02:14Z
steam,620980,JP,JPY,3400.0,3400.0,0,"21 May, 2019",game,False,Indie,"Single-player,Multi-player,PvP,Online PvP,Tracked Controller Support,VR Only,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,945360,US,USD,4.99,4.99,0,"Nov 16, 2018",game,False,Casual,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,632300,FR,EUR,28.99,8.69,70,"12 Apr, 2021",game,False,"Adventure,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,553420,CH,CHF,33.5,16.75,50,"16 Mar, 2022",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1426210,CH,CHF,44.9,44.9,0,"25 Mar, 2021",game,False,"Action,Adventure","Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Stereo Sound,Surround Sound,Steam Cloud,Remote Play Together",2025-11-17T05:02:14Z
steam,3862670,AU,AUD,7.5,6.0,20,"16 Nov, 2025",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Camera Comfort,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3059520,JP,JPY,8400.0,8400.0,0,"30 May, 2025",game,False,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Workshop,In-App Purchases,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,532790,FR,EUR,59.99,59.99,0,"21 Oct, 2025",game,False,"Action,RPG","Single-player,Steam Achievements,Steam Trading Cards,Adjustable Text Size,Adjustable Difficulty,Subtitle Options,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2508780,ES,EUR,49.99,39.99,20,"27 Aug, 2025",game,False,"Casual,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,926990,MX,MXN,334.99,221.09,34,"22 Jul, 2025",game,False,"Action,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",2025-11-17T05:02:14Z
steam,311210,TR,USD,59.99,59.99,0,"5 Nov, 2015",game,False,"Action,Adventure","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,2622380,SE,EUR,39.99,39.99,0,"29 May, 2025",game,False,"Action,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1771300,FR,EUR,59.99,59.99,0,"4 Feb, 2025",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3159330,US,USD,69.99,69.99,0,"Mar 19, 2025",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Captions available,In-App Purchases,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Narrated Game Menus,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Partial Controller Support,HDR available",2025-11-17T05:02:14Z
steam,1149460,NO,NOK,390.0,390.0,0,"3 Dec, 2021",game,False,"Action,Adventure,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,813780,AU,AUD,39.95,39.95,0,"14 Nov, 2019",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,367520,KR,KRW,16500.0,16500.0,0,"24 Feb, 2017",game,False,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1289670,ES,EUR,5.99,0.99,83,"31 Aug, 2020",game,False,"Action,Sports","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,In-App Purchases,Includes level editor,Remote Play Together,HDR available",2025-11-17T05:02:14Z
steam,2492040,TR,USD,44.99,17.99,60,"24 Apr, 2025",game,False,Action,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3981100,AU,AUD,8.79,8.79,0,"30 Oct, 2025",game,False,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,1169040,NO,NOK,165.0,165.0,0,"16 Oct, 2025",game,False,"Action,Adventure,Indie,RPG","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Family Sharing",2025-11-17T05:02:14Z
steam,2622380,CA,CAD,53.49,53.49,0,"29 May, 2025",game,False,"Action,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,892970,SE,EUR,19.99,19.99,0,"2 Feb, 2021",game,False,"Action,Adventure,Indie,RPG,Early Access","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Save Anytime,Stereo Sound,Steam Cloud,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,1091500,AU,AUD,89.95,89.95,0,"9 Dec, 2020",game,False,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1671210,AR,USD,12.49,12.49,0,"4 Jun, 2025",game,False,"Indie,RPG","Single-player,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1313140,IT,EUR,22.99,22.99,0,"11 Aug, 2022",game,False,"Action,Adventure,Indie,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Subtitle Options,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,1149460,SE,EUR,33.99,33.99,0,"3 Dec, 2021",game,False,"Action,Adventure,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1144200,FR,EUR,49.99,49.99,0,"13 Dec, 2023",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud",2025-11-17T05:02:14Z
steam,304390,FR,EUR,29.99,29.99,0,"14 Mar, 2024",game,False,Action,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support",2025-11-17T05:02:14Z
steam,1142710,CN,CNY,298.0,298.0,0,"16 Feb, 2022",game,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,926990,AR,USD,14.99,9.89,34,"22 Jul, 2025",game,False,"Action,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",2025-11-17T05:02:14Z
steam,620980,IT,EUR,29.99,29.99,0,"21 May, 2019",game,False,Indie,"Single-player,Multi-player,PvP,Online PvP,Tracked Controller Support,VR Only,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,2379780,IT,EUR,13.99,13.99,0,"20 Feb, 2024",game,False,"Casual,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Touch Only Option,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,518790,SE,EUR,19.5,19.5,0,"16 Feb, 2017",game,False,"Adventure,Simulation,Sports","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,In-App Purchases,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1771300,IT,EUR,59.99,59.99,0,"4 Feb, 2025",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1466860,CA,CAD,49.99,49.99,0,"28 Oct, 2021",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Family Sharing",2025-11-17T05:02:14Z
steam,2417610,MX,MXN,1195.0,1195.0,0,"28 Aug, 2025",game,False,"Action,Adventure","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,926990,NZ,NZD,43.59,28.76,34,"22 Jul, 2025",game,False,"Action,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",2025-11-17T05:02:14Z
steam,270880,RU,RUB,1249.0,1249.0,0,"2 Feb, 2016",game,False,"Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Includes level editor,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,2772990,NL,EUR,8.56,5.99,30,"8 Nov, 2025",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1304930,NO,NOK,445.0,445.0,0,"5 Mar, 2024",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Family Sharing",2025-11-17T05:02:14Z
steam,2221490,GB,GBP,24.99,24.99,0,"12 Jan, 2023",game,False,"Action,Adventure,RPG","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Captions available,In-App Purchases,Partial Controller Support,HDR available",2025-11-17T05:02:14Z
steam,518790,JP,JPY,2300.0,2300.0,0,"16 Feb, 2017",game,False,"Adventure,Simulation,Sports","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,In-App Purchases,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1392860,ES,EUR,39.99,39.99,0,"9 Oct, 2025",game,False,Adventure,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,270880,PL,PLN,79.99,79.99,0,"2 Feb, 2016",game,False,"Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Includes level editor,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,916440,FR,EUR,59.99,59.99,0,"16 Apr, 2019",game,False,"Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Captions available",2025-11-17T05:02:14Z
steam,2379780,CH,CHF,16.79,16.79,0,"20 Feb, 2024",game,False,"Casual,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Touch Only Option,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1304930,ES,EUR,38.99,38.99,0,"5 Mar, 2024",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Family Sharing",2025-11-17T05:02:14Z
steam,945360,CA,CAD,6.49,6.49,0,"16 Nov, 2018",game,False,Casual,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,2627260,CN,CNY,298.0,298.0,0,"20 Oct, 2025",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,993090,AR,USD,3.5,1.75,50,"28 Dec, 2018",game,False,Utilities,,2025-11-17T05:02:14Z
steam,244210,ES,EUR,19.99,4.99,75,"19 Dec, 2014",game,False,"Indie,Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,VR Supported,Partial Controller Support,Steam Leaderboards,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,3489700,AU,AUD,109.95,109.95,0,"11 Jun, 2025",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Stats,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,1562430,AR,USD,12.49,12.49,0,"30 Mar, 2023",game,False,"Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2623190,NZ,NZD,89.95,89.95,0,"22 Apr, 2025",game,False,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2893570,IT,EUR,59.99,59.99,0,"30 Oct, 2025",game,False,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1304930,FR,EUR,38.99,38.99,0,"5 Mar, 2024",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Family Sharing",2025-11-17T05:02:14Z
steam,2417610,JP,JPY,8580.0,8580.0,0,"28 Aug, 2025",game,False,"Action,Adventure","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,245390,TR,USD,5.79,1.73,70,"17 Oct, 2013",game,False,Adventure,"Single-player,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2358720,GB,GBP,49.99,49.99,0,"19 Aug, 2024",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1611600,CN,CNY,188.0,75.2,60,"23 May, 2024",game,False,"Action,Indie,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3059520,CN,CNY,298.0,298.0,0,"30 May, 2025",game,False,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Workshop,In-App Purchases,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
